Pere Praxedes Rigol|Apr 20, 1959|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106318-pere-praxedes-rigol
Carlos Farfan de los Godos|N/A|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106319-carlos-farfan-de-los-godos
Almudena Vara|Mar 23, 1971|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106327-almudena-vara
Sanja Mazibrada|Sep 18, 1962|0|N/A|YUG|SRB|https://www.fiba.basketball/en/players/106328-sanja-mazibrada
Slavica Vojnic-Purcar|Sep 7, 1964|0|N/A|YUG|SRB|https://www.fiba.basketball/en/players/106329-slavica-vojnic-purcar
Anja Aandewiel|Jan 14, 1964|0|N/A|NAT|NED|https://www.fiba.basketball/en/players/106330-anja-aandewiel
Marianne Van Dulmen|May 24, 1964|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106331-marianne-van-dulmen
Caroline Smits|Jun 18, 1968|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106332-caroline-smits
Stojanka Dosic|Feb 25, 1962|0|N/A|YUG|SRB|https://www.fiba.basketball/en/players/106333-stojanka-dosic
Jana Chlebowczykova|Apr 22, 1963|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106337-jana-chlebowczykova
Wayne Edward Engelstad|Dec 6, 1965|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106339-wayne-edward-engelstad
Mario Rafael Galvez Evers|Aug 7, 1960|0|N/A|PAN|PAN|https://www.fiba.basketball/en/players/106346-mario-rafael-galvez-evers
Gabriela Krkoskova|Apr 27, 1969|0|N/A|TCH|SVK|https://www.fiba.basketball/en/players/106347-gabriela-krkoskova
Deise Cristina Longo|Apr 19, 1970|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106349-deise-cristina-longo
Helen Cristina Santos Luz|Nov 23, 1972|176|5'9"|BRA|BRA|https://www.fiba.basketball/en/players/106350-helen-cristina-santos-luz
Sandra Regina Matias|May 27, 1970|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106351-sandra-regina-matias
Lucimara Mina|Feb 2, 1969|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106352-lucimara-mina
Roseli Do Carmo Gustavo|Jul 25, 1971|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106355-roseli-do-carmo-gustavo
Maira Gisa Georg|Feb 7, 1969|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106356-maira-gisa-georg
Marcia Hochsprung|May 10, 1969|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106357-marcia-hochsprung
Cintia Regina Santos Luz|Nov 25, 1971|194|6'4"|BRA|BRA|https://www.fiba.basketball/en/players/106358-cintia-regina-santos-luz
Giovana Costa Ferreira|Apr 17, 1970|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106359-giovana-costa-ferreira
Simone Pontello|Sep 8, 1971|0|N/A|BRA|BRA|https://www.fiba.basketball/en/players/106360-simone-pontello
Yahong Huang|Jul 6, 1973|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106361-yahong-huang
Fang Wang|Dec 11, 1971|0|N/A|NAT|CHN|https://www.fiba.basketball/en/players/106362-fang-wang
Yonghong Fu|Nov 9, 1969|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106363-yonghong-fu
Jun Liu|Oct 15, 1969|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106364-jun-liu
Junli Jia|Oct 5, 1971|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106365-junli-jia
Jun He|Mar 3, 1969|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106366-jun-he
Wei Zhang|Apr 28, 1971|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106367-wei-zhang
Jianwei Jie|Mar 6, 1969|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106369-jianwei-jie
Fuying Wang|Dec 1, 1973|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106370-fuying-wang
Lulu Yan|Oct 23, 1973|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106371-lulu-yan
Taohua Zhang|Mar 10, 1970|0|N/A|CHN|CHN|https://www.fiba.basketball/en/players/106372-taohua-zhang
Ana Kano|Oct 16, 1970|0|N/A|COD|COD|https://www.fiba.basketball/en/players/106381-ana-kano
Narelle Vyda McConnell|Aug 14, 1971|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106385-narelle-vyda-mcconnell
Natasha Jane Bargeus|Jun 8, 1971|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106386-natasha-jane-bargeus
Michele Louise Landon|Mar 14, 1970|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106387-michele-louise-landon
Kellie Louise Smith|Feb 19, 1971|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106388-kellie-louise-smith
Joanne Marie Moyle-Metcalfe|Apr 13, 1969|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106389-joanne-marie-moyle-metcalfe
Julie Maree Wilts|May 22, 1970|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106390-julie-maree-wilts
Lucille Maree Hamilton|May 25, 1969|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106391-lucille-maree-hamilton
Michelle Janine Gubbels|Mar 19, 1970|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106392-michelle-janine-gubbels
Mandy Jane Bonney|Jan 11, 1970|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106393-mandy-jane-bonney
Anne Robilliard|Nov 26, 1969|0|N/A|AUS|AUS|https://www.fiba.basketball/en/players/106394-anne-robilliard
Judith Aguila Hernández|Oct 6, 1972|192|6'4"|CUB|CUB|https://www.fiba.basketball/en/players/106395-judith-aguila-hernandez
Keyla Ranios Amas|Sep 20, 1969|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106396-keyla-ranios-amas
Olga Lídia Vigil Gómez|Aug 26, 1970|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106397-olga-lidia-vigil-gomez
Biosotys Lagnó Feometa|Nov 16, 1969|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106398-biosotys-lagno-feometa
Mabel Cabrera Rodriguez|May 11, 1971|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106399-mabel-cabrera-rodriguez
Aymée Abreu Chappe|Apr 8, 1971|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106400-aymee-abreu-chappe
Gricel Herrera Méndez|Jun 5, 1971|180|5'11"|CUB|CUB|https://www.fiba.basketball/en/players/106401-gricel-herrera-mendez
Yamile Martinez Calderón|Oct 11, 1970|196|6'5"|CUB|CUB|https://www.fiba.basketball/en/players/106402-yamile-martinez-calderon
Gertrudis Gómez Sandó|Feb 4, 1970|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106404-gertrudis-gomez-sando
Surayma Toledo Perez|Dec 27, 1969|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106405-surayma-toledo-perez
Candelaria Cardenas Balaez|Jun 28, 1969|0|N/A|CUB|CUB|https://www.fiba.basketball/en/players/106406-candelaria-cardenas-balaez
Maria Pilar Valero Cebrian|May 27, 1970|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106408-maria-pilar-valero-cebrian
MaChelle Joseph|Jan 13, 1970|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106409-machelle-joseph
Sonja Henning|Oct 4, 1969|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106410-sonja-henning
Carla Holmes|Mar 16, 1969|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106412-carla-holmes
Lisa DeShaun Leslie|Jul 7, 1972|196|6'5"|USA|USA|https://www.fiba.basketball/en/players/106413-lisa-deshaun-leslie
Linette Penny Moore|Jan 25, 1969|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106414-linette-penny-moore
Le Juana Anjanette Hardmon|Sep 12, 1970|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106415-le-juana-anjanette-hardmon
Dena Nicole Head|Aug 16, 1970|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106416-dena-nicole-head
Susan Robinson|Dec 13, 1969|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106417-susan-robinson
Karen Deden|Sep 23, 1969|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106418-karen-deden
Kari Parriott|May 20, 1970|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106419-kari-parriott
Julie Zeilstra|Aug 31, 1970|0|N/A|USA|USA|https://www.fiba.basketball/en/players/106420-julie-zeilstra
Sook Rye Ha|Jan 15, 1970|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106421-sook-rye-ha
Jooweon Chun|Nov 15, 1972|176|5'9"|KOR|KOR|https://www.fiba.basketball/en/players/106422-jooweon-chun
So Young Park|Mar 12, 1971|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106423-so-young-park
Hyun Sook Kim|Apr 30, 1969|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106424-hyun-sook-kim
Won Young Kim|Nov 20, 1970|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106425-won-young-kim
Young Joo Yoo|Nov 23, 1971|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106426-young-joo-yoo
Kyung Won Shon|May 17, 1969|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106427-kyung-won-shon
Eun Sook Chun|Apr 6, 1969|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106428-eun-sook-chun
Jung mi Lee|Mar 10, 1969|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106429-jung-mi-lee
Hee Joo Lee|Mar 10, 1972|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106430-hee-joo-lee
Eun-Soon Chung|Jul 18, 1971|185|6'1"|KOR|KOR|https://www.fiba.basketball/en/players/106431-eun-soon-chung
Seon Koo Kang|Jan 22, 1969|0|N/A|KOR|KOR|https://www.fiba.basketball/en/players/106432-seon-koo-kang
Antoanela Tzankova|Feb 19, 1964|0|N/A|BUL|BUL|https://www.fiba.basketball/en/players/106434-antoanela-tzankova
Lubov Alexandrova|Dec 13, 1960|0|N/A|URS|ARM|https://www.fiba.basketball/en/players/106435-lubov-alexandrova
Bozana Vidic|Jan 7, 1973|0|N/A|YUG|CRO|https://www.fiba.basketball/en/players/106437-bozana-vidic
Korana Longin|Jun 13, 1973|0|N/A|CRO|CRO|https://www.fiba.basketball/en/players/106440-korana-longin
Katica Krivic|Feb 7, 1972|0|N/A|SLO|SLO|https://www.fiba.basketball/en/players/106441-katica-krivic
Katerina Balov|Feb 10, 1972|0|N/A|MKD|MKD|https://www.fiba.basketball/en/players/106442-katerina-balov
Mirjana Tabak|Oct 14, 1972|0|N/A|CRO|CRO|https://www.fiba.basketball/en/players/106443-mirjana-tabak
Dubravka Savicevic|Nov 11, 1972|0|N/A|YUG|CRO|https://www.fiba.basketball/en/players/106445-dubravka-savicevic
Vesna Matijevic|Sep 28, 1972|0|N/A|YUG|SRB|https://www.fiba.basketball/en/players/106446-vesna-matijevic
Jelena Radulovic|Oct 6, 1972|0|N/A|YUG|SRB|https://www.fiba.basketball/en/players/106447-jelena-radulovic
Bernadett Mucsi|Nov 1, 1973|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106448-bernadett-mucsi
Dora Szilvia Németh|Dec 12, 1973|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106449-dora-szilvia-nemeth
Eva Seres|Apr 5, 1974|188|6'2"|HUN|HUN|https://www.fiba.basketball/en/players/106450-eva-seres
Edit Molnár|Jan 12, 1973|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106451-edit-molnar
Krisztina Stampf|Apr 12, 1972|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106452-krisztina-stampf
Zsuzsa Kaszab|Jan 11, 1972|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106453-zsuzsa-kaszab
Ildikó Krisztina Abrahám|Jan 19, 1972|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106454-ildiko-krisztina-abraham
Eszter Julia Abrahám|Apr 20, 1973|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106455-eszter-julia-abraham
Ildikó Haris|Jan 26, 1972|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106456-ildiko-haris
Irakli Bakradze|Aug 16, 1971|0|N/A|GEO|GEO|https://www.fiba.basketball/en/players/106457-irakli-bakradze
Mária Biró|Apr 1, 1972|0|N/A|HUN|HUN|https://www.fiba.basketball/en/players/106458-maria-biro
Menke A. Visser|Jun 25, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106459-menke-a-visser
Johanna P. Bakker|Mar 2, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106460-johanna-p-bakker
Sandra M. Van Langen|Sep 5, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106461-sandra-m-van-langen
Marieke D. Hilderink|Jun 22, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106462-marieke-d-hilderink
Caroline Annemarie Meisters|Mar 25, 1973|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106463-caroline-annemarie-meisters
Marloes Steen|Nov 10, 1973|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106464-marloes-steen
Geneviève M. Van Oostveen|Jul 15, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106465-genevieve-m-van-oostveen
Wendy Boon|Mar 14, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106466-wendy-boon
Maureen Rachel Pamela Muller|Apr 3, 1972|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106467-maureen-rachel-pamela-muller
Mariëtte K. Mulder|Nov 24, 1973|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106468-mariette-k-mulder
Jitka L. Van der Bruggen|Mar 21, 1973|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106469-jitka-l-van-der-bruggen
Elseline Hakvoort-Van der Kooi|Jun 11, 1974|0|N/A|NED|NED|https://www.fiba.basketball/en/players/106470-elseline-hakvoort-van-der-kooi
Svetlana Zemlianaya|Jan 6, 1972|0|N/A|URS|RUS|https://www.fiba.basketball/en/players/106471-svetlana-zemlianaya
Diana Skrastina|Mar 19, 1972|0|N/A|LAT|LAT|https://www.fiba.basketball/en/players/106472-diana-skrastina
Natalia Nikulina|Jan 31, 1972|0|N/A|URS|RUS|https://www.fiba.basketball/en/players/106473-natalia-nikulina
Daiga Zarinia|Aug 1, 1972|0|N/A|URS|RUS|https://www.fiba.basketball/en/players/106474-daiga-zarinia
Irina Osiptchuk|Jan 3, 1972|0|N/A|URS|RUS|https://www.fiba.basketball/en/players/106475-irina-osiptchuk
Elena Minaeva|Feb 17, 1972|187|6'2"|RUS|RUS|https://www.fiba.basketball/en/players/106476-elena-minaeva
Natalia Svinoukhova|May 20, 1972|0|N/A|RUS|RUS|https://www.fiba.basketball/en/players/106477-natalia-svinoukhova
Svetlana Martyniouk|Jan 4, 1972|0|N/A|URS|RUS|https://www.fiba.basketball/en/players/106478-svetlana-martyniouk
Marina Bourmistrova|Feb 3, 1974|0|N/A|RUS|RUS|https://www.fiba.basketball/en/players/106479-marina-bourmistrova
Olessia Demianskaia|Dec 25, 1972|0|N/A|URS|KAZ|https://www.fiba.basketball/en/players/106480-olessia-demianskaia
Iurghita Streimichite|May 4, 1972|0|N/A|URS|RUS|https://www.fiba.basketball/en/players/106482-iurghita-streimichite
Carole Coulee|Sep 27, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106483-carole-coulee
Muriel Robini|Jun 23, 1974|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106484-muriel-robini
Emmanuelle Bergeron|May 17, 1972|175|5'9"|FRA|FRA|https://www.fiba.basketball/en/players/106485-emmanuelle-bergeron
Véronique Bohler|Jan 15, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106486-veronique-bohler
Estelle Debreux|Apr 4, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106487-estelle-debreux
Christelle Radigales|Apr 8, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106488-christelle-radigales
Agnés Michel|May 9, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106489-agnes-michel
Stephanie Bouvier|Jan 8, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106490-stephanie-bouvier
Isabelle Alice Fijalkowski|May 23, 1972|195|6'5"|FRA|FRA|https://www.fiba.basketball/en/players/106491-isabelle-alice-fijalkowski
Agathe Willer|Jan 28, 1974|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106492-agathe-willer
Christelle Mijoule|Feb 15, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106493-christelle-mijoule
Emmanuel Rat|Apr 16, 1972|0|N/A|FRA|FRA|https://www.fiba.basketball/en/players/106494-emmanuel-rat
Carlota Castrejana|Apr 25, 1973|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106495-carlota-castrejana
Maria Del Mar Xantal Serret|Nov 8, 1973|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106496-maria-del-mar-xantal-serret
Ana Isabel Carrique|Jul 3, 1972|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106497-ana-isabel-carrique
Monica Cabrera Medina|Mar 12, 1972|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106498-monica-cabrera-medina
Maria Yolanda Moline Rodriguez|Feb 18, 1973|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106499-maria-yolanda-moline-rodriguez
Carmen Gonzalez|Sep 5, 1972|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106500-carmen-gonzalez
Pilar Guil|Mar 30, 1973|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106501-pilar-guil
Maria del Pilar Galvan Arribas|May 6, 1973|0|N/A|ESP|ESP|https://www.fiba.basketball/en/players/106502-maria-del-pilar-galvan-arribas
Ulrike Wagner|Feb 12, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106504-ulrike-wagner
Christine Ishaque|Mar 3, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106505-christine-ishaque
Ute Sabine Krätschmann|Apr 19, 1972|173|5'8"|GER|GER|https://www.fiba.basketball/en/players/106506-ute-sabine-kratschmann
Eva Hinzmann|Dec 24, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106507-eva-hinzmann
Alexandra Heinz|Mar 19, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106508-alexandra-heinz
Sophie Rudolfine Von Saldern|Mar 30, 1973|185|6'1"|GER|GER|https://www.fiba.basketball/en/players/106509-sophie-rudolfine-von-saldern
Heidrun Globig|Mar 1, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106510-heidrun-globig
Kristina Winterstein|Feb 5, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106511-kristina-winterstein
Gunilla Krell|Apr 9, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106512-gunilla-krell
Alexandra Geretzki|Feb 10, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106513-alexandra-geretzki
Astrid Eggers|Jul 19, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106514-astrid-eggers
Katja Decker|Jan 13, 1972|0|N/A|GER|GER|https://www.fiba.basketball/en/players/106515-katja-decker
Nicoletta Caselin|Apr 7, 1973|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106517-nicoletta-caselin
Barbara Cencetti|Jun 21, 1972|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106518-barbara-cencetti
Franca Gregnanin|Jan 19, 1972|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106519-franca-gregnanin
Carmen Iovine|Sep 5, 1972|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106520-carmen-iovine
Silvia Martinello|Oct 7, 1973|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106521-silvia-martinello
Laura Orsi|Oct 14, 1972|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106522-laura-orsi
Elena Paparazzo|May 11, 1973|193|6'4"|ITA|ITA|https://www.fiba.basketball/en/players/106523-elena-paparazzo
Gabriella Ramani|Jul 21, 1972|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106524-gabriella-ramani
Novella Schiesaro|Jul 25, 1973|190|6'3"|ITA|ITA|https://www.fiba.basketball/en/players/106525-novella-schiesaro
Michela Voltan|Feb 28, 1972|0|N/A|ITA|ITA|https://www.fiba.basketball/en/players/106526-michela-voltan
Renata Zocco|Aug 2, 1973|174|5'9"|ITA|ITA|https://www.fiba.basketball/en/players/106527-renata-zocco
Patrycja Czepiec|Jan 2, 1973|181|5'11"|POL|POL|https://www.fiba.basketball/en/players/106528-patrycja-czepiec
Katarzyna Duczmal|Apr 27, 1972|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106529-katarzyna-duczmal
Sylwia Wlazlak|Mar 24, 1973|171|5'7"|POL|POL|https://www.fiba.basketball/en/players/106530-sylwia-wlazlak
Ewa Lach|Feb 2, 1972|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106531-ewa-lach
Malgorzata Raubo|Oct 1, 1972|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106533-malgorzata-raubo
Dorota Anna Bukowska|Apr 20, 1972|185|6'1"|POL|POL|https://www.fiba.basketball/en/players/106534-dorota-anna-bukowska
Eliza Sokolowska|Oct 8, 1972|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106535-eliza-sokolowska
Magdalena Stawiarska|Jan 25, 1972|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106536-magdalena-stawiarska
Katarzyna Tarasiewicz|Mar 10, 1972|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106537-katarzyna-tarasiewicz
Renata Piestrzynska|Mar 26, 1974|0|N/A|POL|POL|https://www.fiba.basketball/en/players/106538-renata-piestrzynska
Doina Gabriela Tocala|Jan 21, 1972|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106539-doina-gabriela-tocala
Claudia Carina Latco|Sep 19, 1972|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106541-claudia-carina-latco
Ana Buruzs|Aug 1, 1972|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106542-ana-buruzs
Nicoleta Lucy Ioan|Oct 29, 1972|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106544-nicoleta-lucy-ioan
Ionela Jiros|Jun 21, 1973|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106545-ionela-jiros
Laura Codruta Lascu|May 15, 1973|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106547-laura-codruta-lascu
Daniela Marina Simion|Feb 9, 1972|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106548-daniela-marina-simion
Györgyuer Simon|Jun 7, 1972|0|N/A|ROU|ROU|https://www.fiba.basketball/en/players/106549-gyorgyuer-simon
Eleni Trialoni|Mar 5, 1973|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106550-eleni-trialoni
Dimitra Papamichail|Jun 26, 1973|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106551-dimitra-papamichail
Joulia Chatzigogidou|Feb 2, 1972|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106553-joulia-chatzigogidou
Anastasia Papastoyiannidou|Apr 15, 1972|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106554-anastasia-papastoyiannidou
Efthymia Vardaki|Jul 24, 1972|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106555-efthymia-vardaki
Polymnia Saregkou|May 11, 1972|186|6'1"|GRE|GRE|https://www.fiba.basketball/en/players/106556-polymnia-saregkou
Constantina Tzavella|Mar 1, 1973|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106557-constantina-tzavella
Soultana Efstathiou|Apr 26, 1972|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106558-soultana-efstathiou
Evangelia Telemahou|Nov 9, 1972|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106559-evangelia-telemahou
Sotiria Bazima|Dec 29, 1974|0|N/A|GRE|GRE|https://www.fiba.basketball/en/players/106560-sotiria-bazima
Eva Nemcová|Dec 3, 1972|191|6'3"|CZE|CZE|https://www.fiba.basketball/en/players/106561-eva-nemcova
Mirka Dettmann|Feb 1, 1972|172|5'8"|CZE|CZE|https://www.fiba.basketball/en/players/106562-mirka-dettmann
Katarína Gabániová|Jun 6, 1972|0|N/A|TCH|SVK|https://www.fiba.basketball/en/players/106563-katarina-gabaniova
Kamila Vodicková|Dec 19, 1972|0|N/A|CZE|CZE|https://www.fiba.basketball/en/players/106564-kamila-vodickova
Silvia Gumanová|May 13, 1972|0|N/A|TCH|SVK|https://www.fiba.basketball/en/players/106565-silvia-gumanova
Dana Fiserová|Jun 6, 1973|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106566-dana-fiserova
Tatána Pokorná|Jul 7, 1973|0|N/A|CZE|CZE|https://www.fiba.basketball/en/players/106567-tatana-pokorna
Marianna Klimentova|Feb 1, 1972|0|N/A|TCH|SVK|https://www.fiba.basketball/en/players/106568-marianna-klimentova
Sabina Sormova|Jan 24, 1972|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106569-sabina-sormova
Tatiana Jakimova|Feb 15, 1972|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106570-tatiana-jakimova
Dominika Primusova|Jul 12, 1972|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106571-dominika-primusova
Nenad Vucinic|Apr 7, 1965|193|6'4"|NZL|NZL|https://www.fiba.basketball/en/players/106572-nenad-vucinic
Ray Oneal Wingard|Sep 22, 1962|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106575-ray-oneal-wingard
Thomas Edward Jordan|May 23, 1968|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106579-thomas-edward-jordan
Vojtech Petr|Oct 4, 1955|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106581-vojtech-petr
Jaroslav Skála|May 27, 1954|0|N/A|TCH|CZE|https://www.fiba.basketball/en/players/106582-jaroslav-skala
Tómas Albert Holton|Jul 8, 1964|0|N/A|ISL|ISL|https://www.fiba.basketball/en/players/106584-tomas-albert-holton
Craig Ryan Conlin|Nov 27, 1966|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106589-craig-ryan-conlin
Milton Wagner|Feb 20, 1963|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106591-milton-wagner
Aleksandar Belostenny|Feb 24, 1959|0|N/A|CIS|UKR|https://www.fiba.basketball/en/players/106594-aleksandar-belostenny
Ilario Eli Pasquale|Aug 24, 1960|0|N/A|CAN|CAN|https://www.fiba.basketball/en/players/106600-ilario-eli-pasquale
Rodney Otha Blake|Dec 31, 1966|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106605-rodney-otha-blake
Laurie Kaye Carter|Jun 12, 1966|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106606-laurie-kaye-carter
Joseph Eugene Wright|Apr 1, 1963|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106615-joseph-eugene-wright
Derek Lamont Wilson|Mar 14, 1967|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106617-derek-lamont-wilson
Robert Glynn Blackwell|Mar 13, 1966|0|N/A|NAT|USA|https://www.fiba.basketball/en/players/106624-robert-glynn-blackwell
